Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"July 13, 2021",Niagara Region Public Health,2,3,0.4,1,4,0.2,0,0,1,0.2
"July 14, 2021",Niagara Region Public Health,4,3,0.8,4,4,0.8,0,0,0,0
"July 15, 2021",Niagara Region Public Health,2,3,0.4,5,4,1,2,0.4,0,0
"July 16, 2021",Niagara Region Public Health,5,3,1,1,4,0.2,0,0,0,0
"July 17, 2021",Niagara Region Public Health,1,4,0.2,4,3,0.8,1,0.2,0,0
"July 18, 2021",Niagara Region Public Health,5,3,1,3,4,0.6,0,0,1,0.2
"July 19, 2021",Niagara Region Public Health,4,4,0.8,2,3,0.4,0,0,0,0
"July 20, 2021",Niagara Region Public Health,2,3,0.4,3,3,0.6,1,0.2,0,0
"July 21, 2021",Niagara Region Public Health,2,3,0.4,6,3,1.2,1,0.2,0,0
"July 22, 2021",Niagara Region Public Health,2,3,0.4,1,3,0.2,0,0,0,0
"July 23, 2021",Niagara Region Public Health,5,3,1,3,3,0.6,1,0.2,0,0
"July 24, 2021",Niagara Region Public Health,1,3,0.2,5,3,1,1,0.2,1,0.2
"July 25, 2021",Niagara Region Public Health,1,3,0.2,1,3,0.2,0,0,0,0
"July 26, 2021",Niagara Region Public Health,4,2,0.8,5,3,1,0,0,0,0
"July 27, 2021",Niagara Region Public Health,2,2,0.4,0,3,0,0,0,0,0
"July 28, 2021",Niagara Region Public Health,2,2,0.4,2,3,0.4,0,0,0,0
"July 29, 2021",Niagara Region Public Health,6,2,1.2,4,2,0.8,0,0,0,0
"July 30, 2021",Niagara Region Public Health,0,3,0,4,3,0.8,0,0,0,0
"July 31, 2021",Niagara Region Public Health,2,2,0.4,3,3,0.6,0,0,0,0
"August 1, 2021",Niagara Region Public Health,4,2,0.8,3,3,0.6,1,0.2,0,0
"August 2, 2021",Niagara Region Public Health,3,3,0.6,0,3,0,0,0,0,0
"August 3, 2021",Niagara Region Public Health,7,3,1.4,1,2,0.2,0,0,0,0
"August 4, 2021",Niagara Region Public Health,7,3,1.4,4,2,0.8,0,0,0,0
"August 5, 2021",Niagara Region Public Health,6,4,1.2,11,3,2.3,0,0,0,0
"August 6, 2021",Niagara Region Public Health,5,4,1,3,4,0.6,1,0.2,0,0
"August 7, 2021",Niagara Region Public Health,15,5,3.1,1,4,0.2,0,0,0,0
"August 8, 2021",Niagara Region Public Health,15,7,3.1,3,3,0.6,0,0,0,0
"August 9, 2021",Niagara Region Public Health,7,8,1.4,6,3,1.2,2,0.4,0,0
"August 10, 2021",Niagara Region Public Health,15,9,3.1,3,4,0.6,0,0,0,0
"August 11, 2021",Niagara Region Public Health,17,10,3.5,17,4,3.5,2,0.4,0,0
"August 12, 2021",Niagara Region Public Health,11,11,2.3,14,6,2.9,1,0.2,0,0
"August 13, 2021",Niagara Region Public Health,17,12,3.5,15,7,3.1,0,0,0,0
"August 14, 2021",Niagara Region Public Health,9,14,1.9,19,8,3.9,2,0.4,0,0
"August 15, 2021",Niagara Region Public Health,16,13,3.3,8,11,1.7,1,0.2,0,0
"August 16, 2021",Niagara Region Public Health,22,13,4.5,16,12,3.3,0,0,0,0
"August 17, 2021",Niagara Region Public Health,13,15,2.7,10,13,2.1,0,0,0,0
"August 18, 2021",Niagara Region Public Health,11,15,2.3,8,14,1.7,1,0.2,0,0
"August 19, 2021",Niagara Region Public Health,21,14,4.3,17,13,3.5,2,0.4,0,0
"August 20, 2021",Niagara Region Public Health,10,16,2.1,25,13,5.2,1,0.2,0,0
"August 21, 2021",Niagara Region Public Health,20,15,4.1,13,15,2.7,0,0,0,0
"August 22, 2021",Niagara Region Public Health,22,16,4.5,13,14,2.7,0,0,0,0
"August 23, 2021",Niagara Region Public Health,17,17,3.5,5,15,1,1,0.2,0,0
"August 24, 2021",Niagara Region Public Health,29,16,6,16,13,3.3,3,0.6,0,0
"August 25, 2021",Niagara Region Public Health,30,19,6.2,16,14,3.3,1,0.2,0,0
"August 26, 2021",Niagara Region Public Health,26,21,5.4,25,15,5.2,0,0,0,0
"August 27, 2021",Niagara Region Public Health,29,22,6,17,16,3.5,0,0,0,0
"August 28, 2021",Niagara Region Public Health,29,25,6,25,15,5.2,1,0.2,0,0
"August 29, 2021",Niagara Region Public Health,25,26,5.2,24,17,5,1,0.2,0,0
"August 30, 2021",Niagara Region Public Health,28,26,5.8,24,18,5,2,0.4,2,0.4
"August 31, 2021",Niagara Region Public Health,37,28,7.6,20,21,4.1,2,0.4,0,0
"September 1, 2021",Niagara Region Public Health,43,29,8.9,29,22,6,3,0.6,0,0
"September 2, 2021",Niagara Region Public Health,22,31,4.5,41,23,8.5,2,0.4,0,0
"September 3, 2021",Niagara Region Public Health,28,30,5.8,26,26,5.4,1,0.2,0,0
"September 4, 2021",Niagara Region Public Health,23,30,4.7,50,27,10.3,1,0.2,0,0
"September 5, 2021",Niagara Region Public Health,28,29,5.8,32,31,6.6,3,0.6,0,0
"September 6, 2021",Niagara Region Public Health,31,30,6.4,15,32,3.1,2,0.4,1,0.2
"September 7, 2021",Niagara Region Public Health,38,30,7.8,33,30,6.8,2,0.4,1,0.2
"September 8, 2021",Niagara Region Public Health,37,30,7.6,23,32,4.7,1,0.2,0,0
"September 9, 2021",Niagara Region Public Health,28,30,5.8,41,31,8.5,2,0.4,0,0
"September 10, 2021",Niagara Region Public Health,34,30,7,38,31,7.8,3,0.6,0,0
"September 11, 2021",Niagara Region Public Health,21,31,4.3,38,33,7.8,1,0.2,1,0.2
"September 12, 2021",Niagara Region Public Health,28,31,5.8,25,31,5.2,4,0.8,0,0
"September 13, 2021",Niagara Region Public Health,29,31,6,35,30,7.2,2,0.4,0,0
"September 14, 2021",Niagara Region Public Health,26,31,5.4,24,33,5,3,0.6,0,0
"September 15, 2021",Niagara Region Public Health,28,29,5.8,15,32,3.1,1,0.2,1,0.2
"September 16, 2021",Niagara Region Public Health,22,28,4.5,24,31,5,4,0.8,0,0
"September 17, 2021",Niagara Region Public Health,36,27,7.4,26,28,5.4,1,0.2,1,0.2
"September 18, 2021",Niagara Region Public Health,24,27,5,38,27,7.8,2,0.4,1,0.2
"September 19, 2021",Niagara Region Public Health,20,28,4.1,24,27,5,0,0,0,0
"September 20, 2021",Niagara Region Public Health,20,26,4.1,28,27,5.8,2,0.4,0,0
"September 21, 2021",Niagara Region Public Health,20,25,4.1,22,26,4.5,1,0.2,1,0.2
"September 22, 2021",Niagara Region Public Health,25,24,5.2,29,25,6,1,0.2,1,0.2
"September 23, 2021",Niagara Region Public Health,24,24,5,24,27,5,0,0,0,0
"September 24, 2021",Niagara Region Public Health,29,24,6,23,27,4.7,2,0.4,0,0
"September 25, 2021",Niagara Region Public Health,37,23,7.6,20,27,4.1,2,0.4,1,0.2
"September 26, 2021",Niagara Region Public Health,23,25,4.7,19,24,3.9,0,0,0,0
"September 27, 2021",Niagara Region Public Health,32,25,6.6,35,24,7.2,2,0.4,0,0
"September 28, 2021",Niagara Region Public Health,27,27,5.6,32,25,6.6,3,0.6,0,0
"September 29, 2021",Niagara Region Public Health,40,28,8.3,46,26,9.5,1,0.2,1,0.2
"September 30, 2021",Niagara Region Public Health,20,30,4.1,29,28,6,1,0.2,0,0
"October 1, 2021",Niagara Region Public Health,16,30,3.3,21,29,4.3,1,0.2,1,0.2
"October 2, 2021",Niagara Region Public Health,23,28,4.7,27,29,5.6,3,0.6,0,0
"October 3, 2021",Niagara Region Public Health,14,26,2.9,25,30,5.2,0,0,0,0
"October 4, 2021",Niagara Region Public Health,25,25,5.2,18,31,3.7,1,0.2,1,0.2
"October 5, 2021",Niagara Region Public Health,27,24,5.6,31,28,6.4,1,0.2,0,0
"October 6, 2021",Niagara Region Public Health,26,24,5.4,31,28,6.4,1,0.2,0,0
"October 7, 2021",Niagara Region Public Health,15,22,3.1,23,26,4.7,1,0.2,0,0
"October 8, 2021",Niagara Region Public Health,10,21,2.1,18,25,3.7,0,0,0,0
"October 9, 2021",Niagara Region Public Health,8,20,1.7,14,25,2.9,3,0.6,0,0
"October 10, 2021",Niagara Region Public Health,11,18,2.3,20,23,4.1,2,0.4,0,0
"October 11, 2021",Niagara Region Public Health,15,17,3.1,14,22,2.9,0,0,0,0
"October 12, 2021",Niagara Region Public Health,14,16,2.9,13,22,2.7,2,0.4,0,0
"October 13, 2021",Niagara Region Public Health,15,14,3.1,11,19,2.3,3,0.6,0,0
"October 14, 2021",Niagara Region Public Health,12,13,2.5,19,16,3.9,0,0,0,0
"October 15, 2021",Niagara Region Public Health,12,12,2.5,10,16,2.1,0,0,0,0
"October 16, 2021",Niagara Region Public Health,17,12,3.5,11,14,2.3,2,0.4,0,0
"October 17, 2021",Niagara Region Public Health,17,14,3.5,9,14,1.9,1,0.2,0,0
"October 18, 2021",Niagara Region Public Health,19,15,3.9,11,12,2.3,1,0.2,1,0.2
"October 19, 2021",Niagara Region Public Health,20,15,4.1,11,12,2.3,1,0.2,1,0.2
"October 20, 2021",Niagara Region Public Health,16,16,3.3,23,12,4.7,1,0.2,0,0
"October 21, 2021",Niagara Region Public Health,22,16,4.5,24,13,5,1,0.2,0,0
"October 22, 2021",Niagara Region Public Health,11,18,2.3,27,14,5.6,1,0.2,1,0.2
"October 23, 2021",Niagara Region Public Health,16,17,3.3,12,17,2.5,0,0,0,0
"October 24, 2021",Niagara Region Public Health,15,17,3.1,15,17,3.1,0,0,0,0
"October 25, 2021",Niagara Region Public Health,18,17,3.7,17,18,3.5,1,0.2,0,0
"October 26, 2021",Niagara Region Public Health,16,17,3.3,16,18,3.3,0,0,0,0
"October 27, 2021",Niagara Region Public Health,24,16,5,14,19,2.9,0,0,0,0
"October 28, 2021",Niagara Region Public Health,29,17,6,23,18,4.7,0,0,0,0
"October 29, 2021",Niagara Region Public Health,25,18,5.2,23,18,4.7,1,0.2,0,0
"October 30, 2021",Niagara Region Public Health,24,20,5,15,17,3.1,0,0,0,0
"October 31, 2021",Niagara Region Public Health,28,22,5.8,16,18,3.3,1,0.2,0,0
"November 1, 2021",Niagara Region Public Health,27,23,5.6,27,18,5.6,2,0.4,1,0.2
"November 2, 2021",Niagara Region Public Health,31,25,6.4,31,19,6.4,0,0,0,0
"November 3, 2021",Niagara Region Public Health,25,27,5.2,27,21,5.6,1,0.2,0,0
"November 4, 2021",Niagara Region Public Health,29,27,6,26,23,5.4,2,0.4,0,0
"November 5, 2021",Niagara Region Public Health,30,27,6.2,35,24,7.2,1,0.2,0,0
"November 6, 2021",Niagara Region Public Health,23,28,4.7,37,25,7.6,2,0.4,0,0
"November 7, 2021",Niagara Region Public Health,24,28,5,21,28,4.3,1,0.2,0,0
"November 8, 2021",Niagara Region Public Health,26,27,5.4,17,29,3.5,0,0,1,0.2
"November 9, 2021",Niagara Region Public Health,33,27,6.8,30,28,6.2,1,0.2,0,0
"November 10, 2021",Niagara Region Public Health,22,27,4.5,20,28,4.1,0,0,0,0
"November 11, 2021",Niagara Region Public Health,18,27,3.7,40,27,8.3,1,0.2,1,0.2
"November 12, 2021",Niagara Region Public Health,30,25,6.2,48,29,9.9,2,0.4,0,0
"November 13, 2021",Niagara Region Public Health,31,25,6.4,29,30,6,1,0.2,0,0
"November 14, 2021",Niagara Region Public Health,22,26,4.5,16,29,3.3,2,0.4,0,0
"November 15, 2021",Niagara Region Public Health,19,26,3.9,17,29,3.5,1,0.2,0,0
"November 16, 2021",Niagara Region Public Health,23,25,4.7,22,29,4.5,0,0,0,0
"November 17, 2021",Niagara Region Public Health,24,24,5,26,27,5.4,1,0.2,0,0
"November 18, 2021",Niagara Region Public Health,19,24,3.9,29,28,6,1,0.2,0,0
"November 19, 2021",Niagara Region Public Health,16,24,3.3,17,27,3.5,1,0.2,0,0
"November 20, 2021",Niagara Region Public Health,10,22,2.1,26,22,5.4,1,0.2,0,0
"November 21, 2021",Niagara Region Public Health,20,19,4.1,10,22,2.1,0,0,0,0
"November 22, 2021",Niagara Region Public Health,30,19,6.2,8,21,1.7,0,0,0,0
"November 23, 2021",Niagara Region Public Health,23,20,4.7,22,20,4.5,1,0.2,0,0
"November 24, 2021",Niagara Region Public Health,18,20,3.7,21,20,4.3,1,0.2,0,0
"November 25, 2021",Niagara Region Public Health,29,19,6,22,19,4.5,0,0,0,0
"November 26, 2021",Niagara Region Public Health,15,21,3.1,15,18,3.1,0,0,0,0
"November 27, 2021",Niagara Region Public Health,23,21,4.7,23,18,4.7,0,0,0,0
"November 28, 2021",Niagara Region Public Health,26,23,5.4,19,17,3.9,2,0.4,0,0
"November 29, 2021",Niagara Region Public Health,24,23,5,16,19,3.3,7,1.4,1,0.2
"November 30, 2021",Niagara Region Public Health,36,23,7.4,24,20,5,2,0.4,0,0
"December 1, 2021",Niagara Region Public Health,37,24,7.6,30,20,6.2,1,0.2,0,0
"December 2, 2021",Niagara Region Public Health,41,27,8.5,38,21,7.8,1,0.2,0,0
"December 3, 2021",Niagara Region Public Health,38,29,7.8,35,24,7.2,1,0.2,0,0
"December 4, 2021",Niagara Region Public Health,32,32,6.6,35,26,7.2,3,0.6,1,0.2
"December 5, 2021",Niagara Region Public Health,42,33,8.7,26,28,5.4,2,0.4,0,0
"December 6, 2021",Niagara Region Public Health,53,36,10.9,28,29,5.8,0,0,0,0
"December 7, 2021",Niagara Region Public Health,45,40,9.3,43,31,8.9,0,0,1,0.2
"December 8, 2021",Niagara Region Public Health,55,41,11.3,39,34,8,2,0.4,1,0.2
"December 9, 2021",Niagara Region Public Health,55,44,11.3,39,35,8,4,0.8,0,0
"December 10, 2021",Niagara Region Public Health,54,46,11.1,71,35,14.6,2,0.4,1,0.2
"December 11, 2021",Niagara Region Public Health,56,48,11.6,39,40,8,3,0.6,0,0
"December 12, 2021",Niagara Region Public Health,83,51,17.1,44,41,9.1,2,0.4,0,0
"December 13, 2021",Niagara Region Public Health,80,57,16.5,34,43,7,1,0.2,0,0
"December 14, 2021",Niagara Region Public Health,68,61,14,89,44,18.4,2,0.4,0,0
"December 15, 2021",Niagara Region Public Health,100,64,20.6,77,51,15.9,5,1,0,0
"December 16, 2021",Niagara Region Public Health,102,71,21,81,56,16.7,2,0.4,1,0.2
"December 17, 2021",Niagara Region Public Health,127,78,26.2,92,62,19,1,0.2,0,0
"December 18, 2021",Niagara Region Public Health,162,88,33.4,83,65,17.1,1,0.2,0,0
"December 19, 2021",Niagara Region Public Health,185,103,38.2,56,71,11.6,3,0.6,1,0.2
"December 20, 2021",Niagara Region Public Health,303,118,62.5,89,73,18.4,0,0,0,0
"December 21, 2021",Niagara Region Public Health,327,150,67.4,163,81,33.6,4,0.8,0,0
"December 22, 2021",Niagara Region Public Health,305,187,62.9,160,92,33,3,0.6,0,0
"December 23, 2021",Niagara Region Public Health,300,216,61.9,320,103,66,3,0.6,0,0
"December 24, 2021",Niagara Region Public Health,253,244,52.2,209,138,43.1,4,0.8,0,0
"December 25, 2021",Niagara Region Public Health,131,262,27,312,154,64.4,1,0.2,0,0
"December 26, 2021",Niagara Region Public Health,287,258,59.2,218,187,45,1,0.2,0,0
"December 27, 2021",Niagara Region Public Health,431,272,88.9,260,210,53.6,2,0.4,0,0
"December 28, 2021",Niagara Region Public Health,631,291,130.1,301,235,62.1,3,0.6,0,0
"December 29, 2021",Niagara Region Public Health,744,334,153.5,410,254,84.6,8,1.7,1,0.2
"December 30, 2021",Niagara Region Public Health,801,397,165.2,318,290,65.6,3,0.6,0,0
"December 31, 2021",Niagara Region Public Health,499,468,102.9,465,290,95.9,5,1,0,0
"January 1, 2022",Niagara Region Public Health,189,503,39,390,326,80.4,2,0.4,0,0
"January 2, 2022",Niagara Region Public Health,347,512,71.6,465,337,95.9,4,0.8,0,0
"January 3, 2022",Niagara Region Public Health,450,520,92.8,399,373,82.3,4,0.8,0,0
"January 4, 2022",Niagara Region Public Health,428,523,88.3,414,393,85.4,4,0.8,0,0
"January 5, 2022",Niagara Region Public Health,393,494,81.1,355,409,73.2,4,0.8,1,0.2
"January 6, 2022",Niagara Region Public Health,353,444,72.8,444,401,91.6,2,0.4,1,0.2
"January 7, 2022",Niagara Region Public Health,337,380,69.5,483,419,99.6,1,0.2,0,0
"January 8, 2022",Niagara Region Public Health,266,357,54.9,371,421,76.5,4,0.8,2,0.4
"January 9, 2022",Niagara Region Public Health,258,368,53.2,357,419,73.6,2,0.4,1,0.2
"January 10, 2022",Niagara Region Public Health,334,355,68.9,367,403,75.7,6,1.2,3,0.6
"January 11, 2022",Niagara Region Public Health,293,338,60.4,266,399,54.9,6,1.2,2,0.4
"January 12, 2022",Niagara Region Public Health,369,319,76.1,463,378,95.5,12,2.5,1,0.2
"January 13, 2022",Niagara Region Public Health,285,316,58.8,419,393,86.4,4,0.8,2,0.4
"January 14, 2022",Niagara Region Public Health,250,306,51.6,429,389,88.5,8,1.7,1,0.2
"January 15, 2022",Niagara Region Public Health,170,294,35.1,366,382,75.5,6,1.2,2,0.4
"January 16, 2022",Niagara Region Public Health,184,280,38,233,381,48.1,8,1.7,0,0
"January 17, 2022",Niagara Region Public Health,126,269,26,147,363,30.3,4,0.8,0,0
"January 18, 2022",Niagara Region Public Health,233,240,48.1,270,332,55.7,8,1.7,2,0.4
"January 19, 2022",Niagara Region Public Health,240,231,49.5,259,332,53.4,16,3.3,1,0.2
"January 20, 2022",Niagara Region Public Health,170,213,35.1,280,303,57.8,13,2.7,2,0.4
"January 21, 2022",Niagara Region Public Health,164,196,33.8,194,283,40,13,2.7,3,0.6
"January 22, 2022",Niagara Region Public Health,145,184,29.9,161,250,33.2,8,1.7,2,0.4
"January 23, 2022",Niagara Region Public Health,140,180,28.9,136,221,28.1,3,0.6,3,0.6
"January 24, 2022",Niagara Region Public Health,143,174,29.5,226,207,46.6,9,1.9,2,0.4
"January 25, 2022",Niagara Region Public Health,144,176,29.7,185,218,38.2,4,0.8,5,1
"January 26, 2022",Niagara Region Public Health,131,164,27,235,206,48.5,5,1,2,0.4
"January 27, 2022",Niagara Region Public Health,150,148,30.9,161,202,33.2,7,1.4,1,0.2
"January 28, 2022",Niagara Region Public Health,105,145,21.7,206,185,42.5,10,2.1,4,0.8
"January 29, 2022",Niagara Region Public Health,105,137,21.7,77,187,15.9,8,1.7,1,0.2
"January 30, 2022",Niagara Region Public Health,101,131,20.8,98,175,20.2,9,1.9,4,0.8
"January 31, 2022",Niagara Region Public Health,111,126,22.9,151,170,31.1,4,0.8,2,0.4
"February 1, 2022",Niagara Region Public Health,118,121,24.3,143,159,29.5,3,0.6,1,0.2
"February 2, 2022",Niagara Region Public Health,118,117,24.3,147,153,30.3,3,0.6,0,0
"February 3, 2022",Niagara Region Public Health,92,115,19,129,140,26.6,4,0.8,4,0.8
"February 4, 2022",Niagara Region Public Health,110,107,22.7,97,136,20,6,1.2,2,0.4
"February 5, 2022",Niagara Region Public Health,64,108,13.2,80,120,16.5,6,1.2,3,0.6
"February 6, 2022",Niagara Region Public Health,75,102,15.5,88,121,18.2,2,0.4,0,0
"February 7, 2022",Niagara Region Public Health,101,98,20.8,87,119,17.9,5,1,0,0
"February 8, 2022",Niagara Region Public Health,111,97,22.9,109,110,22.5,2,0.4,1,0.2
"February 9, 2022",Niagara Region Public Health,71,96,14.6,109,105,22.5,5,1,0,0
"February 10, 2022",Niagara Region Public Health,72,89,14.9,116,100,23.9,4,0.8,1,0.2
"February 11, 2022",Niagara Region Public Health,86,86,17.7,92,98,19,0,0,2,0.4
"February 12, 2022",Niagara Region Public Health,65,83,13.4,67,97,13.8,2,0.4,1,0.2
"February 13, 2022",Niagara Region Public Health,64,83,13.2,81,95,16.7,0,0,0,0
"February 14, 2022",Niagara Region Public Health,93,81,19.2,73,94,15.1,8,1.7,0,0
"February 15, 2022",Niagara Region Public Health,86,80,17.7,83,92,17.1,4,0.8,0,0
"February 16, 2022",Niagara Region Public Health,74,77,15.3,84,89,17.3,3,0.6,0,0
"February 17, 2022",Niagara Region Public Health,82,77,16.9,98,85,20.2,3,0.6,1,0.2
"February 18, 2022",Niagara Region Public Health,65,79,13.4,75,83,15.5,3,0.6,0,0
"February 19, 2022",Niagara Region Public Health,53,76,10.9,53,80,10.9,1,0.2,0,0
"February 20, 2022",Niagara Region Public Health,65,74,13.4,47,78,9.7,4,0.8,1,0.2
"February 21, 2022",Niagara Region Public Health,78,74,16.1,45,73,9.3,3,0.6,2,0.4
"February 22, 2022",Niagara Region Public Health,82,72,16.9,60,69,12.4,2,0.4,1,0.2
"February 23, 2022",Niagara Region Public Health,75,71,15.5,98,66,20.2,1,0.2,0,0
"February 24, 2022",Niagara Region Public Health,59,71,12.2,81,68,16.7,0,0,0,0
"February 25, 2022",Niagara Region Public Health,53,68,10.9,73,66,15.1,0,0,0,0
"February 26, 2022",Niagara Region Public Health,48,66,9.9,47,65,9.7,0,0,0,0
"February 27, 2022",Niagara Region Public Health,53,66,10.9,45,64,9.3,3,0.6,0,0
"February 28, 2022",Niagara Region Public Health,90,64,18.6,53,64,10.9,1,0.2,0,0
"March 1, 2022",Niagara Region Public Health,73,66,15.1,95,65,19.6,4,0.8,0,0
"March 2, 2022",Niagara Region Public Health,72,64,14.9,73,70,15.1,1,0.2,0,0
"March 3, 2022",Niagara Region Public Health,67,64,13.8,66,67,13.6,4,0.8,0,0
"March 4, 2022",Niagara Region Public Health,58,65,12,93,65,19.2,0,0,0,0
"March 5, 2022",Niagara Region Public Health,47,66,9.7,56,67,11.6,0,0,0,0
"March 6, 2022",Niagara Region Public Health,48,66,9.9,39,69,8,2,0.4,0,0
"March 7, 2022",Niagara Region Public Health,65,65,13.4,65,68,13.4,0,0,0,0
"March 8, 2022",Niagara Region Public Health,75,61,15.5,90,70,18.6,4,0.8,0,0
"March 9, 2022",Niagara Region Public Health,63,62,13,55,69,11.3,3,0.6,0,0
"March 10, 2022",Niagara Region Public Health,49,60,10.1,85,66,17.5,0,0,0,0
"March 11, 2022",Niagara Region Public Health,38,58,7.8,45,69,9.3,0,0,1,0.2
"March 12, 2022",Niagara Region Public Health,46,55,9.5,48,62,9.9,1,0.2,0,0
"March 13, 2022",Niagara Region Public Health,45,55,9.3,37,61,7.6,4,0.8,0,0
"March 14, 2022",Niagara Region Public Health,55,54,11.3,42,61,8.7,2,0.4,0,0
"March 15, 2022",Niagara Region Public Health,66,53,13.6,69,57,14.2,1,0.2,0,0
"March 16, 2022",Niagara Region Public Health,53,52,10.9,64,54,13.2,1,0.2,1,0.2
"March 17, 2022",Niagara Region Public Health,59,50,12.2,71,56,14.6,5,1,0,0
"March 18, 2022",Niagara Region Public Health,63,52,13,55,54,11.3,1,0.2,0,0
"March 19, 2022",Niagara Region Public Health,62,55,12.8,54,55,11.1,0,0,1,0.2
"March 20, 2022",Niagara Region Public Health,64,58,13.2,57,56,11.8,1,0.2,0,0
"March 21, 2022",Niagara Region Public Health,86,60,17.7,47,59,9.7,1,0.2,0,0
"March 22, 2022",Niagara Region Public Health,58,65,12,59,60,12.2,1,0.2,1,0.2
"March 23, 2022",Niagara Region Public Health,69,64,14.2,72,58,14.9,0,0,0,0
"March 24, 2022",Niagara Region Public Health,52,66,10.7,75,59,15.5,3,0.6,0,0
"March 25, 2022",Niagara Region Public Health,82,65,16.9,78,60,16.1,0,0,0,0
"March 26, 2022",Niagara Region Public Health,53,68,10.9,54,63,11.1,0,0,0,0
"March 27, 2022",Niagara Region Public Health,79,66,16.3,50,63,10.3,0,0,0,0
"March 28, 2022",Niagara Region Public Health,101,68,20.8,53,62,10.9,2,0.4,0,0
"March 29, 2022",Niagara Region Public Health,102,71,21,96,63,19.8,3,0.6,0,0
"March 30, 2022",Niagara Region Public Health,116,77,23.9,103,68,21.2,3,0.6,0,0
"March 31, 2022",Niagara Region Public Health,92,84,19,103,73,21.2,2,0.4,0,0
"April 1, 2022",Niagara Region Public Health,98,89,20.2,111,77,22.9,2,0.4,0,0
"April 2, 2022",Niagara Region Public Health,93,92,19.2,72,81,14.9,4,0.8,0,0
"April 3, 2022",Niagara Region Public Health,112,97,23.1,26,84,5.4,5,1,0,0
"April 4, 2022",Niagara Region Public Health,185,102,38.2,62,81,12.8,1,0.2,0,0
"April 5, 2022",Niagara Region Public Health,137,114,28.3,150,82,30.9,5,1,0,0
"April 6, 2022",Niagara Region Public Health,137,119,28.3,207,90,42.7,2,0.4,0,0
"April 7, 2022",Niagara Region Public Health,127,122,26.2,181,104,37.3,4,0.8,1,0.2
"April 8, 2022",Niagara Region Public Health,105,127,21.7,148,116,30.5,5,1,0,0
"April 9, 2022",Niagara Region Public Health,106,128,21.9,115,121,23.7,1,0.2,0,0
"April 10, 2022",Niagara Region Public Health,111,130,22.9,37,127,7.6,1,0.2,0,0
"April 11, 2022",Niagara Region Public Health,163,130,33.6,73,129,15.1,5,1,0,0
"April 12, 2022",Niagara Region Public Health,146,127,30.1,185,130,38.2,5,1,0,0
"April 13, 2022",Niagara Region Public Health,105,128,21.7,177,135,36.5,2,0.4,1,0.2
